Random,5,0.265113987255302,0.22033333333333333,0.4854473205886354,0:00:00.022998
Only Interestingness,5,0.5733503081961508,0.15,0.7233503081961509,0:00:00.004007
Only Diversity,5,0.40237770793497313,0.25,0.6523777079349731,0:00:00.024889
i-DiVE Greedy,5,0.5433638370528152,0.225,0.7683638370528152,0:00:00.605014
i-DiVE-SwapI,5,0.5415055164226961,0.225,0.766505516422696,0:00:03.621531
i-DiVE-SwapD,5,0.5433638370528152,0.225,0.7683638370528152,0:00:05.249755
i-DiVE-SwapD-top1,5,0.5433638370528152,0.225,0.7683638370528152,0:00:07.996186
Random,15,0.25718524728537734,0.2158095238095238,0.47299477109490107,0:00:00.037247
Only Interestingness,15,0.5056319535748507,0.19365079365079368,0.6992827472256444,0:00:00.002990
Only Diversity,15,0.3305944568886872,0.23206349206349203,0.5626579489521792,0:00:00.037995
i-DiVE Greedy,15,0.5045516282704606,0.1984126984126984,0.702964326683159,0:00:02.744187
i-DiVE-SwapI,15,0.5045516282704606,0.2261904761904762,0.7307421044609368,0:00:12.571515
i-DiVE-SwapD,15,0.5451507970880481,0.1841269841269841,0.7292777812150323,0:00:36.369652
i-DiVE-SwapD-top1,15,0.5456965302205231,0.18333333333333332,0.7290298635538565,0:01:55.119657
Random,25,0.24390121750152996,0.2139333333333333,0.4578345508348633,0:00:00.059074
Only Interestingness,25,0.4565680177938047,0.2005555555555556,0.6571235733493603,0:00:00.005013
Only Diversity,25,0.32208112737058187,0.22611111111111115,0.5481922384816931,0:00:00.068895
i-DiVE Greedy,25,0.4524101772941216,0.2058333333333333,0.6582435106274549,0:00:05.282319
i-DiVE-SwapI,25,0.4524101772941216,0.2277777777777778,0.6801879550718994,0:00:24.656462
i-DiVE-SwapD,25,0.5301554298969164,0.16972222222222222,0.6998776521191387,0:01:23.712153
i-DiVE-SwapD-top1,25,0.5299833157090574,0.17,0.6999833157090575,0:06:16.373324
Random,35,0.2570763510287857,0.21451820728291313,0.47159455831169883,0:00:00.081485
Only Interestingness,35,0.39986014084640653,0.2124929971988796,0.6123531380452861,0:00:00.007739
Only Diversity,35,0.2967454813539308,0.2232492997198879,0.5199947810738187,0:00:00.107059
i-DiVE Greedy,35,0.3993659730954393,0.2133333333333334,0.6126993064287727,0:00:08.318759
i-DiVE-SwapI,35,0.3993659730954393,0.23025210084033612,0.6296180739357754,0:00:41.171357
i-DiVE-SwapD,35,0.526642278084021,0.1663865546218487,0.6930288327058697,0:02:50.120347
i-DiVE-SwapD-top1,35,0.526642278084021,0.1663865546218487,0.6930288327058697,0:14:11.061810
