Random,5,0.07242986696349016,0.4333333333333333,0.5057632002968234,0:00:00.019051
SeeDB,5,0.5372870674100323,0.3833333333333333,0.9206204007433656,0:00:00.002498
Greedy,5,0.34992124205111286,0.5,0.8499212420511129,0:00:00.026571
SwapU,5,0.5308568154773181,0.4666666666666667,0.9975234821439848,0:00:02.831774
SwapD,5,0.5308568154773181,0.4333333333333333,0.9641901488106515,0:00:02.686905
pGreedyPruning,5,0.42867398514739524,0.4666666666666666,0.8953406518140619,0:00:00.443219
SwapDPruning,5,0.5308568154773181,0.4333333333333333,0.9641901488106515,0:00:02.609259
Random,15,0.13333768518687927,0.4434920634920636,0.5768297486789427,0:00:00.032591
SeeDB,15,0.48642148796986906,0.3888888888888889,0.875310376858758,0:00:00.003980
Greedy,15,0.22539730239264344,0.47777777777777775,0.7031750801704212,0:00:00.048639
SwapU,15,0.4840864155974034,0.46666666666666673,0.9507530822640702,0:00:10.003189
SwapD,15,0.4840864155974034,0.41111111111111115,0.8951975267085146,0:00:09.853313
pGreedyPruning,15,0.47618945103041177,0.40476190476190477,0.8809513557923165,0:00:02.195865
SwapDPruning,15,0.4840864155974034,0.41111111111111115,0.8951975267085146,0:00:09.758848
Random,25,0.14613505656430154,0.4474444444444445,0.593579501008746,0:00:00.054647
SeeDB,25,0.414908569002466,0.4116666666666665,0.8265752356691325,0:00:00.005517
Greedy,25,0.16908968553144976,0.46722222222222226,0.6363119077536721,0:00:00.094243
SwapU,25,0.41065613279005475,0.47111111111111104,0.8817672439011658,0:00:22.237986
SwapD,25,0.41065613279005475,0.4216666666666667,0.8323227994567215,0:00:22.581336
pGreedyPruning,25,0.414908569002466,0.4116666666666665,0.8265752356691325,0:00:05.324252
SwapDPruning,25,0.41065613279005475,0.4216666666666667,0.8323227994567215,0:00:21.333979
Random,35,0.13872537972847102,0.4461904761904763,0.5849158559189472,0:00:00.079211
SeeDB,35,0.34108269693495225,0.42296918767507014,0.7640518846100224,0:00:00.007019
Greedy,35,0.17446783824091666,0.461624649859944,0.6360924881008607,0:00:00.146390
SwapU,35,0.33658397694621517,0.4689075630252101,0.8054915399714253,0:00:36.412265
SwapD,35,0.33658397694621517,0.43305322128851537,0.7696371982347305,0:00:35.939000
pGreedyPruning,35,0.3378956689772319,0.426610644257703,0.7645063132349349,0:00:08.867687
SwapDPruning,35,0.33658397694621517,0.43305322128851537,0.7696371982347305,0:00:36.295123
