Greedy-Pruning,0.0,0.4093220332351017,0.375,0.7843220332351017,0
Greedy-Pruning,0.1,0.4093220332351017,0.375,0.7843220332351017,0
Greedy-Pruning,0.2,0.4093220332351017,0.375,0.7843220332351017,0
Greedy-Pruning,0.3,0.4093220332351017,0.375,0.7843220332351017,0
Greedy-Pruning,0.4,0.4093220332351017,0.375,0.7843220332351017,0
Greedy-Pruning,0.5,0.4093220332351017,0.375,0.7843220332351017,0
Greedy-Pruning,0.6,0.3292203805424957,0.45,0.7792203805424958,0
Greedy-Pruning,0.7,0.24670507368874015,0.4916666666666667,0.7383717403554069,0
Greedy-Pruning,0.8,0.16093839196274487,0.5,0.6609383919627448,0
Greedy-Pruning,0.82,0.16093839196274487,0.5,0.6609383919627448,0
Greedy-Pruning,0.84,0.16093839196274487,0.5,0.6609383919627448,0
Greedy-Pruning,0.86,0.16093839196274487,0.5,0.6609383919627448,0
Greedy-Pruning,0.88,0.16093839196274487,0.5,0.6609383919627448,0
Greedy-Pruning,0.9,0.16093839196274487,0.5,0.6609383919627448,1
Greedy-Pruning,0.92,0.16093839196274487,0.5,0.6609383919627448,1
Greedy-Pruning,0.94,0.16093839196274487,0.5,0.6609383919627448,13
Greedy-Pruning,0.96,0.16093839196274487,0.5,0.6609383919627448,22
Greedy-Pruning,0.98,0.16093839196274487,0.5,0.6609383919627448,55
Greedy-Pruning,1.0,0.1307242925116525,0.5,0.6307242925116525,62
