Greedy-Pruning,0.0,0.500832994658976,0.4166666666666667,0.9174996613256428,0
Greedy-Pruning,0.1,0.49891553928935617,0.4666666666666667,0.9655822059560228,0
Greedy-Pruning,0.2,0.49891553928935617,0.4666666666666667,0.9655822059560228,0
Greedy-Pruning,0.3,0.49891553928935617,0.4666666666666667,0.9655822059560228,0
Greedy-Pruning,0.4,0.49891553928935617,0.4666666666666667,0.9655822059560228,0
Greedy-Pruning,0.5,0.49891553928935617,0.4666666666666667,0.9655822059560228,0
Greedy-Pruning,0.6,0.49891553928935617,0.4666666666666667,0.9655822059560228,16
Greedy-Pruning,0.7,0.49891553928935617,0.4666666666666667,0.9655822059560228,50
Greedy-Pruning,0.8,0.43429624907488884,0.4916666666666667,0.9259629157415555,86
Greedy-Pruning,0.82,0.38655469083642574,0.5,0.8865546908364257,90
Greedy-Pruning,0.84,0.38655469083642574,0.5,0.8865546908364257,90
Greedy-Pruning,0.86,0.38655469083642574,0.5,0.8865546908364257,122
Greedy-Pruning,0.88,0.38655469083642574,0.5,0.8865546908364257,122
Greedy-Pruning,0.9,0.38655469083642574,0.5,0.8865546908364257,125
Greedy-Pruning,0.92,0.38655469083642574,0.5,0.8865546908364257,128
Greedy-Pruning,0.94,0.38655469083642574,0.5,0.8865546908364257,128
Greedy-Pruning,0.96,0.38655469083642574,0.5,0.8865546908364257,138
Greedy-Pruning,0.98,0.38655469083642574,0.5,0.8865546908364257,138
Greedy-Pruning,1.0,0.22267086282186044,0.5,0.7226708628218604,124
